Epoch,Train Loss,Train_Accuracy,Validation_Accuracy
0,1.5361713862593722,65.14781665310551,73.21937321937322
10,1.101549970059334,91.29373474369406,80.05698005698005
20,1.014606905979356,96.44697586113371,80.91168091168092
30,0.9953564252509377,97.17927854624355,82.33618233618233
40,0.9734209925623356,97.93870355302414,81.76638176638177
50,0.9480123175881502,99.07784106319501,82.05128205128206
60,0.943790059184071,99.07784106319501,81.76638176638177
70,0.925326327951678,99.34906427990236,81.48148148148148
80,0.9186153398932304,99.4575535665853,81.76638176638177
