All 1599 models by parameter count:
regnety_320.seer                                   | Total: 141.3M | Trainable: 141.3M
vgg16_bn.tv_in1k                                   | Total: 138.4M | Trainable: 138.4M
vgg16.tv_in1k                                      | Total: 138.4M | Trainable: 138.4M
vit_so150m2_patch16_reg1_gap_448.sbb_e200_in12k_ft_in1k | Total: 136.5M | Trainable: 136.5M
vit_so150m2_patch16_reg1_gap_384.sbb_e200_in12k_ft_in1k | Total: 136.3M | Trainable: 136.3M
resnet50x16_clip_gap.openai                        | Total: 136.2M | Trainable: 136.2M
vit_so150m2_patch16_reg1_gap_256.sbb_e200_in12k_ft_in1k | Total: 136.1M | Trainable: 136.1M
maxvit_base_tf_224.in21k                           | Total: 135.5M | Trainable: 135.5M
mambaout_base_plus_rw.sw_e150_in12k                | Total: 134.9M | Trainable: 134.9M
vit_so150m_patch16_reg4_gap_384.sbb_e250_in12k_ft_in1k | Total: 134.4M | Trainable: 134.4M
vit_so150m_patch16_reg4_gap_256.sbb_e250_in12k_ft_in1k | Total: 134.1M | Trainable: 134.1M
repvgg_d2se.rvgg_in1k                              | Total: 133.3M | Trainable: 133.3M
vgg13_bn.tv_in1k                                   | Total: 133.1M | Trainable: 133.1M
vgg13.tv_in1k                                      | Total: 133.0M | Trainable: 133.0M
vgg11_bn.tv_in1k                                   | Total: 132.9M | Trainable: 132.9M
vgg11.tv_in1k                                      | Total: 132.9M | Trainable: 132.9M
dm_nfnet_f1.dm_in1k                                | Total: 132.6M | Trainable: 132.6M
resnetrs270.tf_in1k                                | Total: 129.9M | Trainable: 129.9M
resmlp_big_24_224.fb_distilled_in1k                | Total: 129.1M | Trainable: 129.1M
resmlp_big_24_224.fb_in1k                          | Total: 129.1M | Trainable: 129.1M
resmlp_big_24_224.fb_in22k_ft_in1k                 | Total: 129.1M | Trainable: 129.1M
hrnet_w64.ms_in1k                                  | Total: 128.1M | Trainable: 128.1M
maxxvitv2_rmlp_base_rw_224.sw_in12k                | Total: 127.2M | Trainable: 127.2M
wide_resnet101_2.tv2_in1k                          | Total: 126.9M | Trainable: 126.9M
wide_resnet101_2.tv_in1k                           | Total: 126.9M | Trainable: 126.9M
maxvit_rmlp_base_rw_224.sw_in12k                   | Total: 124.5M | Trainable: 124.5M
repvgg_b3.rvgg_in1k                                | Total: 123.1M | Trainable: 123.1M
maxvit_base_tf_512.in1k                            | Total: 119.9M | Trainable: 119.9M
maxvit_base_tf_512.in21k_ft_in1k                   | Total: 119.9M | Trainable: 119.9M
maxvit_base_tf_384.in1k                            | Total: 119.7M | Trainable: 119.7M
maxvit_base_tf_384.in21k_ft_in1k                   | Total: 119.7M | Trainable: 119.7M
maxvit_base_tf_224.in1k                            | Total: 119.5M | Trainable: 119.5M
vit_relpos_base_patch32_plus_rpn_256.sw_in1k       | Total: 119.4M | Trainable: 119.4M
tf_efficientnetv2_l.in1k                           | Total: 118.5M | Trainable: 118.5M
tf_efficientnetv2_l.in21k_ft_in1k                  | Total: 118.5M | Trainable: 118.5M
vit_base_patch16_plus_clip_240.laion400m_e32       | Total: 117.2M | Trainable: 117.2M
regnety_160.sw_in12k                               | Total: 116.3M | Trainable: 116.3M
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k           | Total: 116.1M | Trainable: 116.1M
maxvit_rmlp_base_rw_384.sw_in12k_ft_in1k           | Total: 116.1M | Trainable: 116.1M
maxxvitv2_rmlp_base_rw_224.sw_in12k_ft_in1k        | Total: 116.1M | Trainable: 116.1M
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k        | Total: 116.1M | Trainable: 116.1M
seresnextaa101d_32x8d.sw_in12k                     | Total: 115.8M | Trainable: 115.8M
legacy_senet154.in1k                               | Total: 115.1M | Trainable: 115.1M
senet154.gluon_in1k                                | Total: 115.1M | Trainable: 115.1M
resnest269e.in1k                                   | Total: 110.9M | Trainable: 110.9M
convnext_base.fb_in22k                             | Total: 110.0M | Trainable: 110.0M
swinv2_base_window12_192.ms_in22k                  | Total: 109.3M | Trainable: 109.3M
swin_base_patch4_window12_384.ms_in22k             | Total: 109.3M | Trainable: 109.3M
swin_base_patch4_window7_224.ms_in22k              | Total: 109.1M | Trainable: 109.1M
regnetx_320.pycls_in1k                             | Total: 107.8M | Trainable: 107.8M
regnetx_320.tv2_in1k                               | Total: 107.8M | Trainable: 107.8M
convformer_m36.sail_in22k                          | Total: 105.1M | Trainable: 105.1M
crossvit_base_240.in1k                             | Total: 105.0M | Trainable: 105.0M
vit_base_patch32_224.augreg_in21k                  | Total: 104.3M | Trainable: 104.3M
caformer_m36.sail_in22k                            | Total: 104.2M | Trainable: 104.2M
eva02_base_patch14_448.mim_in22k_ft_in22k          | Total: 103.1M | Trainable: 103.1M
flexivit_base.300ep_in21k                          | Total: 102.6M | Trainable: 102.6M
flexivit_base.1000ep_in21k                         | Total: 102.6M | Trainable: 102.6M
flexivit_base.patch16_in21k                        | Total: 102.6M | Trainable: 102.6M
flexivit_base.patch30_in21k                        | Total: 102.6M | Trainable: 102.6M
vit_base_patch8_224.augreg_in21k                   | Total: 102.6M | Trainable: 102.6M
vit_base_patch16_224.augreg_in21k                  | Total: 102.6M | Trainable: 102.6M
beit_base_patch16_224.in22k_ft_in22k               | Total: 102.6M | Trainable: 102.6M
beitv2_base_patch16_224.in1k_ft_in22k              | Total: 102.6M | Trainable: 102.6M
ecaresnet269d.ra2_in1k                             | Total: 102.1M | Trainable: 102.1M
mambaout_base_plus_rw.sw_e150_in12k_ft_in1k        | Total: 101.7M | Trainable: 101.7M
mambaout_base_plus_rw.sw_e150_r384_in12k_ft_in1k   | Total: 101.7M | Trainable: 101.7M
convformer_b36.sail_in1k                           | Total: 99.9M | Trainable: 99.9M
convformer_b36.sail_in1k_384                       | Total: 99.9M | Trainable: 99.9M
convformer_b36.sail_in22k_ft_in1k                  | Total: 99.9M | Trainable: 99.9M
convformer_b36.sail_in22k_ft_in1k_384              | Total: 99.9M | Trainable: 99.9M
convnext_base.clip_laion2b_augreg_ft_in12k         | Total: 99.7M | Trainable: 99.7M
twins_svt_large.in1k                               | Total: 99.3M | Trainable: 99.3M
vit_base_r50_s16_384.orig_in21k_ft_in1k            | Total: 99.0M | Trainable: 99.0M
caformer_b36.sail_in1k                             | Total: 98.8M | Trainable: 98.8M
caformer_b36.sail_in1k_384                         | Total: 98.8M | Trainable: 98.8M
caformer_b36.sail_in22k_ft_in1k                    | Total: 98.8M | Trainable: 98.8M
caformer_b36.sail_in22k_ft_in1k_384                | Total: 98.8M | Trainable: 98.8M
vit_base_r50_s16_224.orig_in21k                    | Total: 97.9M | Trainable: 97.9M
vit_base_patch16_clip_224.laion2b_ft_in12k         | Total: 94.9M | Trainable: 94.9M
vit_base_patch16_clip_224.openai_ft_in12k          | Total: 94.9M | Trainable: 94.9M
vit_base_patch32_siglip_256.v2_webli               | Total: 94.6M | Trainable: 94.6M
mambaout_base_wide_rw.sw_e500_in1k                 | Total: 94.4M | Trainable: 94.4M
vit_base_patch16_224_miil.in21k                    | Total: 94.4M | Trainable: 94.4M
seresnext101d_32x8d.ah_in1k                        | Total: 93.6M | Trainable: 93.6M
seresnextaa101d_32x8d.ah_in1k                      | Total: 93.6M | Trainable: 93.6M
seresnextaa101d_32x8d.sw_in12k_ft_in1k             | Total: 93.6M | Trainable: 93.6M
seresnextaa101d_32x8d.sw_in12k_ft_in1k_288         | Total: 93.6M | Trainable: 93.6M
seresnext101_32x8d.ah_in1k                         | Total: 93.6M | Trainable: 93.6M
vit_base_patch16_siglip_512.v2_webli               | Total: 93.5M | Trainable: 93.5M
vit_base_patch16_siglip_512.webli                  | Total: 93.5M | Trainable: 93.5M
resnetrs200.tf_in1k                                | Total: 93.2M | Trainable: 93.2M
vit_base_patch16_siglip_384.v2_webli               | Total: 93.2M | Trainable: 93.2M
vit_base_patch16_siglip_384.webli                  | Total: 93.2M | Trainable: 93.2M
vit_base_patch16_siglip_256.v2_webli               | Total: 92.9M | Trainable: 92.9M
vit_base_patch16_siglip_256.webli                  | Total: 92.9M | Trainable: 92.9M
vit_base_patch16_siglip_256.webli_i18n             | Total: 92.9M | Trainable: 92.9M
vit_base_patch16_siglip_224.v2_webli               | Total: 92.9M | Trainable: 92.9M
vit_base_patch16_siglip_224.webli                  | Total: 92.9M | Trainable: 92.9M
davit_base_fl.msft_florence2                       | Total: 90.4M | Trainable: 90.4M
gcvit_base.in1k                                    | Total: 90.3M | Trainable: 90.3M
samvit_base_patch16.sa1b                           | Total: 89.7M | Trainable: 89.7M
repvgg_b2.rvgg_in1k                                | Total: 89.0M | Trainable: 89.0M
mambaout_base_short_rw.sw_e500_in1k                | Total: 88.8M | Trainable: 88.8M
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k           | Total: 88.8M | Trainable: 88.8M
resnext101_32x8d.fb_swsl_ig1b_ft_in1k              | Total: 88.8M | Trainable: 88.8M
resnext101_32x8d.fb_wsl_ig1b_ft_in1k               | Total: 88.8M | Trainable: 88.8M
resnext101_32x8d.tv2_in1k                          | Total: 88.8M | Trainable: 88.8M
resnext101_32x8d.tv_in1k                           | Total: 88.8M | Trainable: 88.8M
nasnetalarge.tf_in1k                               | Total: 88.8M | Trainable: 88.8M
focalnet_base_lrf.ms_in1k                          | Total: 88.7M | Trainable: 88.7M
convnextv2_base.fcmae_ft_in1k                      | Total: 88.7M | Trainable: 88.7M
convnextv2_base.fcmae_ft_in22k_in1k                | Total: 88.7M | Trainable: 88.7M
convnextv2_base.fcmae_ft_in22k_in1k_384            | Total: 88.7M | Trainable: 88.7M
convnext_base.clip_laion2b_augreg_ft_in1k          | Total: 88.6M | Trainable: 88.6M
convnext_base.clip_laion2b_augreg_ft_in12k_in1k    | Total: 88.6M | Trainable: 88.6M
convnext_base.clip_laion2b_augreg_ft_in12k_in1k_384 | Total: 88.6M | Trainable: 88.6M
convnext_base.clip_laiona_augreg_ft_in1k_384       | Total: 88.6M | Trainable: 88.6M
convnext_base.fb_in1k                              | Total: 88.6M | Trainable: 88.6M
convnext_base.fb_in22k_ft_in1k                     | Total: 88.6M | Trainable: 88.6M
convnext_base.fb_in22k_ft_in1k_384                 | Total: 88.6M | Trainable: 88.6M
vit_base_patch32_clip_448.laion2b_ft_in12k_in1k    | Total: 88.3M | Trainable: 88.3M
vit_base_patch32_clip_384.laion2b_ft_in12k_in1k    | Total: 88.3M | Trainable: 88.3M
vit_base_patch32_clip_384.openai_ft_in12k_in1k     | Total: 88.3M | Trainable: 88.3M
vit_base_patch32_384.augreg_in1k                   | Total: 88.3M | Trainable: 88.3M
vit_base_patch32_384.augreg_in21k_ft_in1k          | Total: 88.3M | Trainable: 88.3M
seresnext101_64x4d.gluon_in1k                      | Total: 88.2M | Trainable: 88.2M
vit_base_patch32_clip_224.laion2b_ft_in1k          | Total: 88.2M | Trainable: 88.2M
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k    | Total: 88.2M | Trainable: 88.2M
vit_base_patch32_clip_224.openai_ft_in1k           | Total: 88.2M | Trainable: 88.2M
vit_base_patch32_224.augreg_in1k                   | Total: 88.2M | Trainable: 88.2M
vit_base_patch32_224.augreg_in21k_ft_in1k          | Total: 88.2M | Trainable: 88.2M
vit_base_patch32_224.sam_in1k                      | Total: 88.2M | Trainable: 88.2M
convnext_base.clip_laion2b                         | Total: 88.2M | Trainable: 88.2M
convnext_base.clip_laion2b_augreg                  | Total: 88.2M | Trainable: 88.2M
convnext_base.clip_laiona                          | Total: 88.2M | Trainable: 88.2M
convnext_base.clip_laiona_320                      | Total: 88.2M | Trainable: 88.2M
convnext_base.clip_laiona_augreg_320               | Total: 88.2M | Trainable: 88.2M
focalnet_base_srf.ms_in1k                          | Total: 88.1M | Trainable: 88.1M
davit_base.msft_in1k                               | Total: 88.0M | Trainable: 88.0M
swinv2_base_window8_256.ms_in1k                    | Total: 87.9M | Trainable: 87.9M
swinv2_base_window12to16_192to256.ms_in22k_ft_in1k | Total: 87.9M | Trainable: 87.9M
swinv2_base_window12to24_192to384.ms_in22k_ft_in1k | Total: 87.9M | Trainable: 87.9M
swinv2_base_window16_256.ms_in1k                   | Total: 87.9M | Trainable: 87.9M
swin_base_patch4_window12_384.ms_in1k              | Total: 87.9M | Trainable: 87.9M
swin_base_patch4_window12_384.ms_in22k_ft_in1k     | Total: 87.9M | Trainable: 87.9M
vit_base_patch32_clip_256.datacompxl               | Total: 87.9M | Trainable: 87.9M
vit_base_patch32_clip_224.datacompxl               | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_224.laion2b                  | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_224.laion400m_e32            | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_224.metaclip_2pt5b           | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_224.metaclip_400m            | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_224.openai                   | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_quickgelu_224.laion400m_e32  | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_quickgelu_224.metaclip_2pt5b | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_quickgelu_224.metaclip_400m  | Total: 87.8M | Trainable: 87.8M
vit_base_patch32_clip_quickgelu_224.openai         | Total: 87.8M | Trainable: 87.8M
swin_base_patch4_window7_224.ms_in1k               | Total: 87.8M | Trainable: 87.8M
swin_base_patch4_window7_224.ms_in22k_ft_in1k      | Total: 87.8M | Trainable: 87.8M
vitamin_base_224.datacomp1b_clip                   | Total: 87.7M | Trainable: 87.7M
vitamin_base_224.datacomp1b_clip_ltt               | Total: 87.7M | Trainable: 87.7M
convnextv2_base.fcmae                              | Total: 87.7M | Trainable: 87.7M
deit_base_distilled_patch16_384.fb_in1k            | Total: 87.6M | Trainable: 87.6M
vit_base_patch32_siglip_gap_256.v2_webli           | Total: 87.5M | Trainable: 87.5M
vit_base_patch32_224.orig_in21k                    | Total: 87.5M | Trainable: 87.5M
rdnet_base.nv_in1k                                 | Total: 87.5M | Trainable: 87.5M
tf_efficientnet_b8.ap_in1k                         | Total: 87.4M | Trainable: 87.4M
tf_efficientnet_b8.ra_in1k                         | Total: 87.4M | Trainable: 87.4M
deit_base_distilled_patch16_224.fb_in1k            | Total: 87.3M | Trainable: 87.3M
resnetv2_101x1_bit.goog_in21k                      | Total: 87.2M | Trainable: 87.2M
resnet50x4_clip.openai                             | Total: 87.1M | Trainable: 87.1M
eva02_base_patch14_448.mim_in22k_ft_in1k           | Total: 87.1M | Trainable: 87.1M
eva02_base_patch14_448.mim_in22k_ft_in22k_in1k     | Total: 87.1M | Trainable: 87.1M
dpn107.mx_in1k                                     | Total: 86.9M | Trainable: 86.9M
deit3_base_patch16_384.fb_in1k                     | Total: 86.9M | Trainable: 86.9M
deit3_base_patch16_384.fb_in22k_ft_in1k            | Total: 86.9M | Trainable: 86.9M
vit_base_patch16_clip_384.laion2b_ft_in1k          | Total: 86.9M | Trainable: 86.9M
vit_base_patch16_clip_384.laion2b_ft_in12k_in1k    | Total: 86.9M | Trainable: 86.9M
vit_base_patch16_clip_384.openai_ft_in1k           | Total: 86.9M | Trainable: 86.9M
vit_base_patch16_clip_384.openai_ft_in12k_in1k     | Total: 86.9M | Trainable: 86.9M
deit_base_patch16_384.fb_in1k                      | Total: 86.9M | Trainable: 86.9M
vit_base_patch16_384.augreg_in1k                   | Total: 86.9M | Trainable: 86.9M
vit_base_patch16_384.augreg_in21k_ft_in1k          | Total: 86.9M | Trainable: 86.9M
vit_base_patch16_384.orig_in21k_ft_in1k            | Total: 86.9M | Trainable: 86.9M
beit_base_patch16_384.in22k_ft_in22k_in1k          | Total: 86.7M | Trainable: 86.7M
inception_next_base.sail_in1k                      | Total: 86.7M | Trainable: 86.7M
inception_next_base.sail_in1k_384                  | Total: 86.7M | Trainable: 86.7M
volo_d3_448.sail_in1k                              | Total: 86.6M | Trainable: 86.6M
resnetrs152.tf_in1k                                | Total: 86.6M | Trainable: 86.6M
flexivit_base.300ep_in1k                           | Total: 86.6M | Trainable: 86.6M
flexivit_base.600ep_in1k                           | Total: 86.6M | Trainable: 86.6M
flexivit_base.1200ep_in1k                          | Total: 86.6M | Trainable: 86.6M
deit3_base_patch16_224.fb_in1k                     | Total: 86.6M | Trainable: 86.6M
deit3_base_patch16_224.fb_in22k_ft_in1k            | Total: 86.6M | Trainable: 86.6M
vit_base_patch14_reg4_dinov2.lvd142m               | Total: 86.6M | Trainable: 86.6M
vit_base_patch14_dinov2.lvd142m                    | Total: 86.6M | Trainable: 86.6M
vit_base_patch8_224.augreg2_in21k_ft_in1k          | Total: 86.6M | Trainable: 86.6M
vit_base_patch8_224.augreg_in21k_ft_in1k           | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_clip_224.laion2b_ft_in1k          | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_clip_224.laion2b_ft_in12k_in1k    | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_clip_224.openai_ft_in1k           | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_clip_224.openai_ft_in12k_in1k     | Total: 86.6M | Trainable: 86.6M
deit_base_patch16_224.fb_in1k                      | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_224.augreg2_in21k_ft_in1k         | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_224.augreg_in1k                   | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_224.augreg_in21k_ft_in1k          | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_224.orig_in21k_ft_in1k            | Total: 86.6M | Trainable: 86.6M
vit_base_patch16_224.sam_in1k                      | Total: 86.6M | Trainable: 86.6M
convit_base.fb_in1k                                | Total: 86.5M | Trainable: 86.5M
vit_base_patch16_224_miil.in21k_ft_in1k            | Total: 86.5M | Trainable: 86.5M
vit_base_patch16_rpn_224.sw_in1k                   | Total: 86.5M | Trainable: 86.5M
beit_base_patch16_224.in22k_ft_in22k_in1k          | Total: 86.5M | Trainable: 86.5M
beitv2_base_patch16_224.in1k_ft_in1k               | Total: 86.5M | Trainable: 86.5M
beitv2_base_patch16_224.in1k_ft_in22k_in1k         | Total: 86.5M | Trainable: 86.5M
mambaout_base_tall_rw.sw_e500_in1k                 | Total: 86.5M | Trainable: 86.5M
vit_base_patch16_siglip_gap_512.v2_webli           | Total: 86.4M | Trainable: 86.4M
vit_base_patch16_siglip_gap_512.webli              | Total: 86.4M | Trainable: 86.4M
vit_relpos_base_patch16_clsgap_224.sw_in1k         | Total: 86.4M | Trainable: 86.4M
vit_relpos_base_patch16_224.sw_in1k                | Total: 86.4M | Trainable: 86.4M
vit_base_patch16_rope_reg1_gap_256.sbb_in1k        | Total: 86.4M | Trainable: 86.4M
vit_base_mci_224.apple_mclip                       | Total: 86.3M | Trainable: 86.3M
vit_base_mci_224.apple_mclip_lt                    | Total: 86.3M | Trainable: 86.3M
volo_d3_224.sail_in1k                              | Total: 86.3M | Trainable: 86.3M
eva02_base_patch16_clip_224.merged2b               | Total: 86.3M | Trainable: 86.3M
vit_base_patch16_clip_224.datacompxl               | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_224.dfn2b                    | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_224.laion2b                  | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_224.laion400m_e32            | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_224.metaclip_2pt5b           | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_224.metaclip_400m            | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_224.openai                   | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_quickgelu_224.metaclip_2pt5b | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_quickgelu_224.metaclip_400m  | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_clip_quickgelu_224.openai         | Total: 86.2M | Trainable: 86.2M
vit_base_patch16_siglip_gap_384.v2_webli           | Total: 86.1M | Trainable: 86.1M
vit_base_patch16_siglip_gap_384.webli              | Total: 86.1M | Trainable: 86.1M
pnasnet5large.tf_in1k                              | Total: 86.1M | Trainable: 86.1M
vit_base_patch16_siglip_gap_256.v2_webli           | Total: 85.8M | Trainable: 85.8M
vit_base_patch16_siglip_gap_256.webli              | Total: 85.8M | Trainable: 85.8M
vit_base_patch16_siglip_gap_256.webli_i18n         | Total: 85.8M | Trainable: 85.8M
vit_base_patch8_224.dino                           | Total: 85.8M | Trainable: 85.8M
vit_base_patch16_224.dino                          | Total: 85.8M | Trainable: 85.8M
vit_base_patch16_224.mae                           | Total: 85.8M | Trainable: 85.8M
vit_base_patch16_224.orig_in21k                    | Total: 85.8M | Trainable: 85.8M
vit_base_patch16_siglip_gap_224.v2_webli           | Total: 85.8M | Trainable: 85.8M
vit_base_patch16_siglip_gap_224.webli              | Total: 85.8M | Trainable: 85.8M
eva02_base_patch14_224.mim_in22k                   | Total: 85.8M | Trainable: 85.8M
coatnet_rmlp_2_rw_224.sw_in12k                     | Total: 85.0M | Trainable: 85.0M
coatnet_2_rw_224.sw_in12k                          | Total: 85.0M | Trainable: 85.0M
mambaout_base.in1k                                 | Total: 84.8M | Trainable: 84.8M
xcit_medium_24_p16_224.fb_dist_in1k                | Total: 84.4M | Trainable: 84.4M
xcit_medium_24_p16_224.fb_in1k                     | Total: 84.4M | Trainable: 84.4M
xcit_medium_24_p16_384.fb_dist_in1k                | Total: 84.4M | Trainable: 84.4M
xcit_medium_24_p8_224.fb_dist_in1k                 | Total: 84.3M | Trainable: 84.3M
xcit_medium_24_p8_224.fb_in1k                      | Total: 84.3M | Trainable: 84.3M
xcit_medium_24_p8_384.fb_dist_in1k                 | Total: 84.3M | Trainable: 84.3M
repvgg_b3g4.rvgg_in1k                              | Total: 83.8M | Trainable: 83.8M
regnety_160.deit_in1k                              | Total: 83.6M | Trainable: 83.6M
regnety_160.lion_in12k_ft_in1k                     | Total: 83.6M | Trainable: 83.6M
regnety_160.pycls_in1k                             | Total: 83.6M | Trainable: 83.6M
regnety_160.sw_in12k_ft_in1k                       | Total: 83.6M | Trainable: 83.6M
regnety_160.swag_ft_in1k                           | Total: 83.6M | Trainable: 83.6M
regnety_160.swag_lc_in1k                           | Total: 83.6M | Trainable: 83.6M
regnety_160.tv2_in1k                               | Total: 83.6M | Trainable: 83.6M
resnext101_64x4d.c1_in1k                           | Total: 83.5M | Trainable: 83.5M
resnext101_64x4d.gluon_in1k                        | Total: 83.5M | Trainable: 83.5M
resnext101_64x4d.tv_in1k                           | Total: 83.5M | Trainable: 83.5M
convformer_s36.sail_in22k                          | Total: 82.7M | Trainable: 82.7M
efficientformer_l7.snap_dist_in1k                  | Total: 82.2M | Trainable: 82.2M
caformer_s36.sail_in22k                            | Total: 82.0M | Trainable: 82.0M
pvt_v2_b5.in1k                                     | Total: 82.0M | Trainable: 82.0M
tf_efficientnetv2_m.in21k                          | Total: 80.8M | Trainable: 80.8M
dpn131.mx_in1k                                     | Total: 79.3M | Trainable: 79.3M
tresnet_xl.miil_in1k                               | Total: 78.4M | Trainable: 78.4M
tresnet_xl.miil_in1k_448                           | Total: 78.4M | Trainable: 78.4M
hrnet_w48.ms_in1k                                  | Total: 77.5M | Trainable: 77.5M
hrnet_w48_ssld.paddle_in1k                         | Total: 77.5M | Trainable: 77.5M
rexnetr_300.sw_in12k                               | Total: 76.4M | Trainable: 76.4M
regnety_120.sw_in12k                               | Total: 76.1M | Trainable: 76.1M
mixer_b16_224.goog_in21k                           | Total: 75.9M | Trainable: 75.9M
hgnetv2_b6.ssld_stage1_in22k_in1k                  | Total: 75.3M | Trainable: 75.3M
hgnetv2_b6.ssld_stage2_ft_in1k                     | Total: 75.3M | Trainable: 75.3M
pit_b_distilled_224.in1k                           | Total: 74.8M | Trainable: 74.8M
coatnet_rmlp_2_rw_224.sw_in1k                      | Total: 73.9M | Trainable: 73.9M
coatnet_rmlp_2_rw_224.sw_in12k_ft_in1k             | Total: 73.9M | Trainable: 73.9M
coatnet_rmlp_2_rw_384.sw_in12k_ft_in1k             | Total: 73.9M | Trainable: 73.9M
coatnet_2_rw_224.sw_in12k_ft_in1k                  | Total: 73.9M | Trainable: 73.9M
pit_b_224.in1k                                     | Total: 73.8M | Trainable: 73.8M
poolformer_m48.sail_in1k                           | Total: 73.5M | Trainable: 73.5M
poolformerv2_m48.sail_in1k                         | Total: 73.3M | Trainable: 73.3M
hgnet_base.ssld_in1k                               | Total: 71.6M | Trainable: 71.6M
dm_nfnet_f0.dm_in1k                                | Total: 71.5M | Trainable: 71.5M
swin_s3_base_224.ms_in1k                           | Total: 71.1M | Trainable: 71.1M
resnest200e.in1k                                   | Total: 70.2M | Trainable: 70.2M
hiera_base_plus_224.mae_in1k_ft_in1k               | Total: 69.9M | Trainable: 69.9M
vit_mediumd_patch16_reg4_gap_256.sbb2_e200_in12k   | Total: 69.7M | Trainable: 69.7M
vit_mediumd_patch16_reg4_gap_256.sbb_in12k         | Total: 69.7M | Trainable: 69.7M
convformer_s18.sail_in22k                          | Total: 69.5M | Trainable: 69.5M
maxvit_small_tf_512.in1k                           | Total: 69.1M | Trainable: 69.1M
caformer_s18.sail_in22k                            | Total: 69.0M | Trainable: 69.0M
maxvit_small_tf_384.in1k                           | Total: 69.0M | Trainable: 69.0M
hiera_base_plus_224.mae                            | Total: 69.0M | Trainable: 69.0M
maxvit_small_tf_224.in1k                           | Total: 68.9M | Trainable: 68.9M
wide_resnet50_2.racm_in1k                          | Total: 68.9M | Trainable: 68.9M
wide_resnet50_2.tv2_in1k                           | Total: 68.9M | Trainable: 68.9M
wide_resnet50_2.tv_in1k                            | Total: 68.9M | Trainable: 68.9M
sam2_hiera_base_plus.fb_r896                       | Total: 68.7M | Trainable: 68.7M
sam2_hiera_base_plus.fb_r896_2pt1                  | Total: 68.7M | Trainable: 68.7M
cait_s36_384.fb_dist_in1k                          | Total: 68.4M | Trainable: 68.4M
resnetv2_50x1_bit.goog_in21k                       | Total: 68.3M | Trainable: 68.3M
mixer_b16_224.miil_in21k                           | Total: 67.7M | Trainable: 67.7M
nest_base_jx.goog_in1k                             | Total: 67.7M | Trainable: 67.7M
vit_betwixt_patch16_reg4_gap_256.sbb2_e200_in12k   | Total: 67.3M | Trainable: 67.3M
vit_betwixt_patch16_reg4_gap_256.sbb_in12k         | Total: 67.3M | Trainable: 67.3M
tresnet_v2_l.miil_in21k                            | Total: 67.1M | Trainable: 67.1M
hrnet_w44.ms_in1k                                  | Total: 67.1M | Trainable: 67.1M
seresnet152d.ra2_in1k                              | Total: 66.8M | Trainable: 66.8M
legacy_seresnet152.in1k                            | Total: 66.8M | Trainable: 66.8M
resnetaa101d.sw_in12k                              | Total: 66.7M | Trainable: 66.7M
tf_efficientnet_b7.aa_in1k                         | Total: 66.3M | Trainable: 66.3M
tf_efficientnet_b7.ap_in1k                         | Total: 66.3M | Trainable: 66.3M
tf_efficientnet_b7.ns_jft_in1k                     | Total: 66.3M | Trainable: 66.3M
tf_efficientnet_b7.ra_in1k                         | Total: 66.3M | Trainable: 66.3M
convnext_small.fb_in22k                            | Total: 66.3M | Trainable: 66.3M
maxxvit_rmlp_small_rw_256.sw_in1k                  | Total: 66.0M | Trainable: 66.0M
swin_small_patch4_window7_224.ms_in22k             | Total: 65.6M | Trainable: 65.6M
resnet50x4_clip_gap.openai                         | Total: 65.6M | Trainable: 65.6M
mvitv2_base_cls.fb_inw21k                          | Total: 65.4M | Trainable: 65.4M
maxvit_rmlp_small_rw_224.sw_in1k                   | Total: 64.9M | Trainable: 64.9M
resnet200d.ra2_in1k                                | Total: 64.7M | Trainable: 64.7M
vit_mediumd_patch16_reg4_gap_384.sbb2_e200_in12k_ft_in1k | Total: 64.3M | Trainable: 64.3M
